parmy@fedora:~$ readelf -Ws libc-2.23.so

Symbol table '.dynsym' contains 2415 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1396: 0002b380    35 FUNC    GLOBAL DEFAULT   13 __isinff@@GLIBC_2.0
  1397: 000f18a0    61 FUNC    GLOBAL DEFAULT   13 pthread_condattr_destroy@@GLIBC_2.0
  1398: 001b1dbc     4 OBJECT  GLOBAL DEFAULT   33 __environ@@GLIBC_2.0
  1399: 000d3cf0    36 FUNC    GLOBAL DEFAULT   13 __statfs@@GLIBC_2.2
  1400: 000e9ad0   326 FUNC    GLOBAL DEFAULT   13 getspnam@@GLIBC_2.0
  1401: 000f45d0   122 FUNC    GLOBAL DEFAULT   13 __wcscat_chk@@GLIBC_2.4
  1402: 000d3b00    38 FUNC    GLOBAL DEFAULT   13 __xstat64@@GLIBC_2.2
  1403: 000ff050    14 FUNC    GLOBAL DEFAULT   13 inet6_option_space@@GLIBC_2.3.3
  1404: 000d3b00    38 FUNC    GLOBAL DEFAULT   13 __xstat64@GLIBC_2.1
  1405: 000ada20   503 FUNC    WEAK   DEFAULT   13 fgetgrent_r@@GLIBC_2.0
  1406: 000e54c0   136 FUNC    WEAK   DEFAULT   13 clone@@GLIBC_2.0
  1407: 00025200    24 FUNC    GLOBAL DEFAULT   13 __ctype_b_loc@@GLIBC_2.3
  1408: 001214b0    25 FUNC    GLOBAL DEFAULT   13 sched_getaffinity@GLIBC_2.3.3
  1409: 0002b620    73 FUNC    GLOBAL DEFAULT   13 __isinfl@@GLIBC_2.0
  1410: 000e95d0   121 FUNC    GLOBAL DEFAULT   13 __iswpunct_l@@GLIBC_2.1
  1411: 0002c360    18 FUNC    WEAK   DEFAULT   13 __xpg_sigpause@@GLIBC_2.2
  1412: 0002def0   220 FUNC    GLOBAL DEFAULT   13 getenv@@GLIBC_2.0
  1413: 000ca960   121 FUNC    GLOBAL DEFAULT   13 sched_getaffinity@@GLIBC_2.3.4
  1414: 0005a8e0    41 FUNC    GLOBAL DEFAULT   13 sscanf@@GLIBC_2.0
  1415: 0011c460     5 FUNC    GLOBAL DEFAULT   13 __deregister_frame_info@@GLIBC_2.0
  1416: 000e7e10   393 FUNC    WEAK   DEFAULT   13 profil@@GLIBC_2.0
  1417: 000dd830   181 FUNC    GLOBAL DEFAULT   13 preadv@@GLIBC_2.10
  1418: 0002fa60    71 FUNC    WEAK   DEFAULT   13 jrand48_r@@GLIBC_2.0
  1419: 000b03e0   135 FUNC    WEAK   DEFAULT   13 setresuid@@GLIBC_2.0
  1420: 000d40c0    71 FUNC    GLOBAL DEFAULT   13 __open_2@@GLIBC_2.7
  1421: 000e6720   134 FUNC    WEAK   DEFAULT   13 recvfrom@@GLIBC_2.0
  1422: 0007c800    47 FUNC    GLOBAL DEFAULT   13 __mempcpy_by2@@GLIBC_2.1.1
  1423: 000e8770    20 FUNC    GLOBAL DEFAULT   13 __profile_frequency@@GLIBC_2.0
  1424: 000912b0   706 FUNC    WEAK   DEFAULT   13 wcsnrtombs@@GLIBC_2.0
  1425: 0007c7e0    31 FUNC    GLOBAL DEFAULT   13 __mempcpy_by4@@GLIBC_2.1.1
  1426: 001b3940   128 OBJECT  GLOBAL DEFAULT   33 svc_fdset@@GLIBC_2.0
  1427: 000fab90    30 FUNC    GLOBAL DEFAULT   13 ruserok@@GLIBC_2.0
  1428: 00073b50    48 FUNC    GLOBAL DEFAULT   13 _obstack_allocated_p@@GLIBC_2.0
  1429: 000d9a50    51 FUNC    GLOBAL DEFAULT   13 fts_set@@GLIBC_2.0
  1430: 001128a0     5 FUNC    GLOBAL DEFAULT   13 xdr_u_longlong_t@@GLIBC_2.1.1
  1431: 000dd570   147 FUNC    GLOBAL DEFAULT   13 nice@@GLIBC_2.0
  1432: 00112230   242 FUNC    GLOBAL DEFAULT   13 xdecrypt@@GLIBC_2.1
  1433: 000c8900   278 FUNC    WEAK   DEFAULT   13 regcomp@@GLIBC_2.0
  1434: 000f58e0   109 FUNC    GLOBAL DEFAULT   13 __fortify_fail@@GLIBC_PRIVATE
  1435: 000a2c10    36 FUNC    WEAK   DEFAULT   13 getitimer@@GLIBC_2.0
  1436: 000d4050   101 FUNC    WEAK   DEFAULT   13 __open@@GLIBC_2.0
  1437: 00024e10    35 FUNC    GLOBAL DEFAULT   13 isgraph@@GLIBC_2.0
  1438: 001b3760     4 OBJECT  GLOBAL DEFAULT   33 optarg@@GLIBC_2.0
  1439: 0002a5d0   128 FUNC    GLOBAL DEFAULT   13 catclose@@GLIBC_2.0
  1440: 0010f340    46 FUNC    GLOBAL DEFAULT   13 clntudp_bufcreate@@GLIBC_2.0
  1441: 000f8570   334 FUNC    GLOBAL DEFAULT   13 getservbyname@@GLIBC_2.0
  1442: 000663e0    39 FUNC    GLOBAL DEFAULT   13 __freading@@GLIBC_2.2
  1443: 001b0df8     4 OBJECT  GLOBAL DEFAULT   32 stderr@@GLIBC_2.0
  1444: 00121c10    56 FUNC    GLOBAL DEFAULT   13 msgctl@GLIBC_2.0
  1445: 0009b4e0   105 FUNC    GLOBAL DEFAULT   13 wcwidth@@GLIBC_2.0
  1446: 000e7160    56 FUNC    GLOBAL DEFAULT   13 msgctl@@GLIBC_2.2
  1447: 000f5ba0    40 FUNC    GLOBAL DEFAULT   13 inet_lnaof@@GLIBC_2.0
  1448: 0002c740    76 FUNC    GLOBAL DEFAULT   13 sigdelset@@GLIBC_2.0
  1449: 000dd720    38 FUNC    WEAK   DEFAULT   13 ioctl@@GLIBC_2.0
  1450: 000de1a0    32 FUNC    GLOBAL DEFAULT   13 syncfs@@GLIBC_2.14
  1451: 00018790    17 FUNC    WEAK   DEFAULT   13 gnu_get_libc_release@@GLIBC_2.1
  1452: 000d5770    50 FUNC    GLOBAL DEFAULT   13 fchownat@@GLIBC_2.4
  1453: 000af100    32 FUNC    GLOBAL DEFAULT   13 alarm@@GLIBC_2.0
  1454: 001b0cc0   152 OBJECT  GLOBAL DEFAULT   32 _IO_2_1_stderr_@@GLIBC_2.1
  1455: 00061e30    71 FUNC    GLOBAL DEFAULT   13 _IO_sputbackwc@@GLIBC_2.2
  1456: 00071c80   119 FUNC    GLOBAL DEFAULT   13 __libc_pvalloc@@GLIBC_2.0
  1457: 0003a950    55 FUNC    WEAK   DEFAULT   13 system@@GLIBC_2.0
  1458: 00109ee0    78 FUNC    GLOBAL DEFAULT   13 xdr_getcredres@@GLIBC_2.1
  1459: 00091d90    43 FUNC    GLOBAL DEFAULT   13 __wcstol_l@@GLIBC_2.1
  1460: 000e30c0    24 FUNC    GLOBAL DEFAULT   13 err@@GLIBC_2.0
  1461: 0005a860    39 FUNC    WEAK   DEFAULT   13 vfwscanf@@GLIBC_2.2
  1462: 000dfad0    53 FUNC    GLOBAL DEFAULT   13 chflags@@GLIBC_2.0
  1463: 000e5dc0    24 FUNC    GLOBAL DEFAULT   13 inotify_init@@GLIBC_2.4
  1464: 00122270    69 FUNC    GLOBAL DEFAULT   13 getservbyname_r@GLIBC_2.0
  1465: 000f86c0   601 FUNC    GLOBAL DEFAULT   13 getservbyname_r@@GLIBC_2.1.2
  1466: 000e6210    44 FUNC    GLOBAL DEFAULT   13 timerfd_settime@@GLIBC_2.8
  1467: 00076580    64 FUNC    GLOBAL DEFAULT   13 ffsll@@GLIBC_2.1
  1468: 00112a30   119 FUNC    GLOBAL DEFAULT   13 xdr_bool@@GLIBC_2.0
  1469: 000251d0    41 FUNC    GLOBAL DEFAULT   13 __isctype@@GLIBC_2.3
  1470: 000dd1b0   202 FUNC    GLOBAL DEFAULT   13 setrlimit64@@GLIBC_2.1
  1471: 000d38d0    63 FUNC    GLOBAL DEFAULT   13 sched_getcpu@@GLIBC_2.6
  1472: 000b0240   125 FUNC    WEAK   DEFAULT   13 group_member@@GLIBC_2.0
  1473: 0006a140    78 FUNC    GLOBAL DEFAULT   13 _IO_free_backup_area@@GLIBC_2.0
  1474: 0011ded0   325 FUNC    GLOBAL DEFAULT   13 _IO_fgetpos@GLIBC_2.0
  1475: 000e1240    36 FUNC    WEAK   DEFAULT   13 munmap@@GLIBC_2.0
  1476: 0005d450   468 FUNC    GLOBAL DEFAULT   13 _IO_fgetpos@@GLIBC_2.2
  1477: 000d2df0    47 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_setsigdefault@@GLIBC_2.2
  1478: 00073930   178 FUNC    GLOBAL DEFAULT   13 _obstack_begin_1@@GLIBC_2.0
  1479: 000eb890   163 FUNC    GLOBAL DEFAULT   13 endsgent@@GLIBC_2.10
  1480: 000aea10   630 FUNC    GLOBAL DEFAULT   13 _nss_files_parse_pwent@@GLIBC_PRIVATE
  1481: 000aacf0   102 FUNC    GLOBAL DEFAULT   13 ntp_gettimex@@GLIBC_2.12
  1482: 000af000    26 FUNC    WEAK   DEFAULT   13 wait3@@GLIBC_2.0
  1483: 000f4fd0   101 FUNC    GLOBAL DEFAULT   13 __getgroups_chk@@GLIBC_2.4
  1484: 0007c860    30 FUNC    GLOBAL DEFAULT   13 __stpcpy_g@@GLIBC_2.1.1
  1485: 000af020    44 FUNC    WEAK   DEFAULT   13 wait4@@GLIBC_2.0
  1486: 000739f0   341 FUNC    GLOBAL DEFAULT   13 _obstack_newchunk@@GLIBC_2.0
  1487: 00121bb0    90 FUNC    WEAK   DEFAULT   13 advance@GLIBC_2.0
  1488: 000ff7d0    55 FUNC    GLOBAL DEFAULT   13 inet6_opt_init@@GLIBC_2.5
  1489: 001b0044     2 OBJECT  GLOBAL DEFAULT   32 __fpu_control@@GLIBC_2.0
  1490: 0011c1e0    31 FUNC    GLOBAL DEFAULT   13 __register_frame_info@@GLIBC_2.0
  1491: 000f6420   429 FUNC    GLOBAL DEFAULT   13 gethostbyname@@GLIBC_2.0
  1492: 000f33f0    40 FUNC    GLOBAL DEFAULT   13 __snprintf_chk@@GLIBC_2.3.4
  1493: 000d4540    38 FUNC    WEAK   DEFAULT   13 __lseek@@GLIBC_2.0
  1494: 00091d90    43 FUNC    WEAK   DEFAULT   13 wcstol_l@@GLIBC_2.3
  1495: 000d2cd0   163 FUNC    GLOBAL DEFAULT   13 posix_spawn_file_actions_adddup2@@GLIBC_2.2
  1496: 001b017c     4 OBJECT  GLOBAL DEFAULT   32 optopt@@GLIBC_2.0
  1497: 001b376c     4 OBJECT  GLOBAL DEFAULT   33 error_message_count@@GLIBC_2.0
  1498: 00025090    22 FUNC    GLOBAL DEFAULT   13 __iscntrl_l@@GLIBC_2.1
  1499: 000ddc10   151 FUNC    GLOBAL DEFAULT   13 seteuid@@GLIBC_2.0
  1500: 000d4020    38 FUNC    GLOBAL DEFAULT   13 mkdirat@@GLIBC_2.4
  1501: 0008fd80    39 IFUNC   GLOBAL DEFAULT   13 wcscpy@@GLIBC_2.0
  1502: 000d4c40    32 FUNC    WEAK   DEFAULT   13 dup@@GLIBC_2.0
  1503: 000e5650    21 FUNC    GLOBAL DEFAULT   13 setfsuid@@GLIBC_2.0
  1504: 0002fa20    55 FUNC    GLOBAL DEFAULT   13 mrand48_r@@GLIBC_2.0
  1505: 0003a2e0   160 FUNC    GLOBAL DEFAULT   13 __strtod_nan@@GLIBC_PRIVATE
  1506: 000f1ad0    58 FUNC    GLOBAL DEFAULT   13 pthread_exit@@GLIBC_2.0
  1507: 000f3010    57 IFUNC   GLOBAL DEFAULT   13 __memset_chk@@GLIBC_2.3.4
  1508: 001b0700    80 OBJECT  GLOBAL DEFAULT   32 _IO_stdin_@@GLIBC_2.0
  1509: 001129f0    52 FUNC    GLOBAL DEFAULT   13 xdr_u_char@@GLIBC_2.0
  1510: 00060300    64 FUNC    GLOBAL DEFAULT   13 getwchar_unlocked@@GLIBC_2.2
  1511: 001b375c     4 OBJECT  GLOBAL DEFAULT   33 re_syntax_options@@GLIBC_2.0
  1512: 0011a130    29 FUNC    GLOBAL DEFAULT   13 pututxline@@GLIBC_2.1
  1513: 000dfb10    53 FUNC    GLOBAL DEFAULT   13 fchflags@@GLIBC_2.0
  1514: 000f25b0    84 FUNC    WEAK   DEFAULT   13 clock_settime@@GLIBC_2.17
  1515: 00117820    57 FUNC    GLOBAL DEFAULT   13 getlogin@@GLIBC_2.0
  1516: 000e6fb0   165 FUNC    WEAK   DEFAULT   13 msgsnd@@GLIBC_2.0
  1517: 0002b570   149 FUNC    WEAK   DEFAULT   13 scalbnf@@GLIBC_2.0
  1518: 0002c930    99 FUNC    GLOBAL DEFAULT   13 sigandset@@GLIBC_2.0
  1519: 000ca930    36 FUNC    WEAK   DEFAULT   13 sched_rr_get_interval@@GLIBC_2.0
  1520: 00068d90   136 FUNC    GLOBAL DEFAULT   13 _IO_file_finish@@GLIBC_2.1
  1521: 000e5450   107 FUNC    GLOBAL DEFAULT   13 __sysctl@@GLIBC_2.2
  1522: 000b0110    36 FUNC    WEAK   DEFAULT   13 getgroups@@GLIBC_2.0
  1523: 00108640   146 FUNC    GLOBAL DEFAULT   13 xdr_double@@GLIBC_2.0
  1524: 0002b8d0   146 FUNC    WEAK   DEFAULT   13 scalbnl@@GLIBC_2.0
  1525: 000dd750   101 FUNC    WEAK   DEFAULT   13 readv@@GLIBC_2.0
  1526: 000faa80    40 FUNC    GLOBAL DEFAULT   13 rcmd@@GLIBC_2.0
  1527: 000b00d0    13 FUNC    WEAK   DEFAULT   13 getuid@@GLIBC_2.0
  1528: 000fabb0   155 FUNC    GLOBAL DEFAULT   13 iruserok_af@@GLIBC_2.2
  1529: 000d5ec0    38 FUNC    WEAK   DEFAULT   13 readlink@@GLIBC_2.0
  1530: 000e2c20   149 FUNC    GLOBAL DEFAULT   13 lsearch@@GLIBC_2.0
  1531: 0005a890    28 FUNC    GLOBAL DEFAULT   13 fscanf@@GLIBC_2.0
  1532: 001b11a8     4 OBJECT  GLOBAL DEFAULT   33 __abort_msg@@GLIBC_PRIVATE
  1533: 000de740    76 FUNC    GLOBAL DEFAULT   13 mkostemps64@@GLIBC_2.11
  1534: 000f8fb0   266 FUNC    GLOBAL DEFAULT   13 ether_aton_r@@GLIBC_2.0
  1535: 00046a10    43 FUNC    GLOBAL DEFAULT   13 __printf_fp@@GLIBC_2.0
  1536: 000e5610    55 FUNC    WEAK   DEFAULT   13 readahead@@GLIBC_2.3
  1537: 0010fd80   364 FUNC    GLOBAL DEFAULT   13 host2netname@@GLIBC_2.1
  1538: 000e5ea0    50 FUNC    WEAK   DEFAULT   13 mremap@@GLIBC_2.0
  1539: 000e4070    36 FUNC    GLOBAL DEFAULT   13 removexattr@@GLIBC_2.3
  1540: 000614e0    42 FUNC    GLOBAL DEFAULT   13 _IO_switch_to_wbackup_area@@GLIBC_2.2
  1541: 0007c830    35 FUNC    GLOBAL DEFAULT   13 __mempcpy_byn@@GLIBC_2.1.1
  1542: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.1
  1543: 00106c80   101 FUNC    GLOBAL DEFAULT   13 xdr_pmap@@GLIBC_2.0
  1544: 000af670    38 FUNC    WEAK   DEFAULT   13 execve@@GLIBC_2.0
  1545: 000f7f90   147 FUNC    GLOBAL DEFAULT   13 getprotoent@@GLIBC_2.0
  1546: 00063c90   338 FUNC    GLOBAL DEFAULT   13 _IO_wfile_sync@@GLIBC_2.2
  1547: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.2
  1548: 000b0100    13 FUNC    WEAK   DEFAULT   13 getegid@@GLIBC_2.0
  1549: 00112ac0    30 FUNC    GLOBAL DEFAULT   13 xdr_opaque@@GLIBC_2.0
  1550: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.3
  1551: 000dd0b0    36 FUNC    GLOBAL DEFAULT   13 setrlimit@@GLIBC_2.2
  1552: 000dd0b0    36 FUNC    GLOBAL DEFAULT   13 setrlimit@GLIBC_2.0
  1553: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.4
  1554: 000ca720    49 FUNC    GLOBAL DEFAULT   13 getopt_long@@GLIBC_2.0
  1555: 00068e20   300 FUNC    GLOBAL DEFAULT   13 _IO_file_open@@GLIBC_2.0
  1556: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.6
  1557: 000a0760    36 FUNC    WEAK   DEFAULT   13 settimeofday@@GLIBC_2.0
  1558: 00065190   192 FUNC    WEAK   DEFAULT   13 open_memstream@@GLIBC_2.0
  1559: 000dd700    29 FUNC    GLOBAL DEFAULT   13 sstk@@GLIBC_2.0
  1560: 000b02c0    32 FUNC    WEAK   DEFAULT   13 getpgid@@GLIBC_2.0
  1561: 0011a150    29 FUNC    GLOBAL DEFAULT   13 utmpxname@@GLIBC_2.1
  1562: 00066450   110 FUNC    GLOBAL DEFAULT   13 __fpurge@@GLIBC_2.2
  1563: 0011ae90   151 FUNC    GLOBAL DEFAULT   13 _dl_vsym@@GLIBC_PRIVATE
  1564: 000f3150   304 FUNC    GLOBAL DEFAULT   13 __strncat_chk@@GLIBC_2.3.4
  1565: 0002ca30    17 FUNC    GLOBAL DEFAULT   13 __libc_current_sigrtmax_private@@GLIBC_PRIVATE
  1566: 0003a230    26 FUNC    WEAK   DEFAULT   13 strtold_l@@GLIBC_2.3
  1567: 000e2e40   224 FUNC    GLOBAL DEFAULT   13 vwarnx@@GLIBC_2.0
  1568: 000d3750    44 FUNC    GLOBAL DEFAULT   13 posix_madvise@@GLIBC_2.2
  1569: 000d2e70    16 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_getpgroup@@GLIBC_2.2
  1570: 0007cd50   286 FUNC    GLOBAL DEFAULT   13 __mempcpy_small@@GLIBC_2.1.1
  1571: 001b3888     4 OBJECT  GLOBAL DEFAULT   33 rexecoptions@@GLIBC_2.0
  1572: 00074030    57 IFUNC   WEAK   DEFAULT   13 index@@GLIBC_2.0
  1573: 0005fbc0   433 FUNC    GLOBAL DEFAULT   13 fgetpos64@@GLIBC_2.2
  1574: 0011e020   376 FUNC    GLOBAL DEFAULT   13 fgetpos64@GLIBC_2.1
  1575: 000afa70    41 FUNC    GLOBAL DEFAULT   13 execvp@@GLIBC_2.0
  1576: 000f1580    65 FUNC    GLOBAL DEFAULT   13 pthread_attr_getdetachstate@@GLIBC_2.0
  1577: 00063df0   394 FUNC    GLOBAL DEFAULT   13 _IO_wfile_xsputn@@GLIBC_2.2
  1578: 000e1340    38 FUNC    GLOBAL DEFAULT   13 mincore@@GLIBC_2.2
  1579: 00071f80   234 FUNC    WEAK   DEFAULT   13 mallinfo@@GLIBC_2.0
  1580: 000e40e0   104 FUNC    WEAK   DEFAULT   13 getauxval@@GLIBC_2.16
  1581: 000feea0    29 FUNC    WEAK   DEFAULT   13 freeifaddrs@@GLIBC_2.3
  1582: 00024660   458 FUNC    GLOBAL DEFAULT   13 __duplocale@@GLIBC_2.1
  1583: 00071d00   635 FUNC    WEAK   DEFAULT   13 malloc_trim@@GLIBC_2.0
  1584: 0006b750    79 FUNC    GLOBAL DEFAULT   13 _IO_str_underflow@@GLIBC_2.0
  1585: 00111f30   282 FUNC    GLOBAL DEFAULT   13 svcudp_enablecache@@GLIBC_2.0
  1586: 0009d880   106 FUNC    GLOBAL DEFAULT   13 __wcsncasecmp_l@@GLIBC_2.1
  1587: 000d5e20    50 FUNC    GLOBAL DEFAULT   13 linkat@@GLIBC_2.4
  1588: 0006b470   332 FUNC    GLOBAL DEFAULT   13 _IO_default_pbackfail@@GLIBC_2.0
  1589: 000ffbb0    34 FUNC    GLOBAL DEFAULT   13 inet6_rth_space@@GLIBC_2.5
  1590: 00121ef0    69 FUNC    GLOBAL DEFAULT   13 pthread_cond_timedwait@GLIBC_2.0
  1591: 00061a80   120 FUNC    GLOBAL DEFAULT   13 _IO_free_wbackup_area@@GLIBC_2.2
  1592: 000f1a80    69 FUNC    GLOBAL DEFAULT   13 pthread_cond_timedwait@@GLIBC_2.3.2
  1593: 000ae550   601 FUNC    GLOBAL DEFAULT   13 getpwnam_r@@GLIBC_2.1.2
  1594: 0011f670    65 FUNC    GLOBAL DEFAULT   13 getpwnam_r@GLIBC_2.0
  1595: 0005de80   334 FUNC    GLOBAL DEFAULT   13 _IO_fsetpos@@GLIBC_2.2
  1596: 0003a250   144 FUNC    GLOBAL DEFAULT   13 __strtof_nan@@GLIBC_PRIVATE
  1597: 0011e1a0   277 FUNC    GLOBAL DEFAULT   13 _IO_fsetpos@GLIBC_2.0
  1598: 00064ad0   717 FUNC    GLOBAL DEFAULT   13 freopen@@GLIBC_2.0
  1599: 000f2610   138 FUNC    GLOBAL DEFAULT   13 __clock_nanosleep@@GLIBC_PRIVATE
  1600: 000f1430    54 FUNC    GLOBAL DEFAULT   13 __libc_alloca_cutoff@@GLIBC_PRIVATE
  1601: 001b0764     4 OBJECT  WEAK   DEFAULT   32 __realloc_hook@@GLIBC_2.0
  1602: 000eb0d0   326 FUNC    GLOBAL DEFAULT   13 getsgnam@@GLIBC_2.10
  1603: 000767e0    66 IFUNC   WEAK   DEFAULT   13 strncasecmp@@GLIBC_2.0
  1604: 000f2bf0   747 FUNC    WEAK   DEFAULT   13 backtrace_symbols_fd@@GLIBC_2.1
  1605: 000d3b90    79 FUNC    GLOBAL DEFAULT   13 __xmknod@@GLIBC_2.0
  1606: 000dfb80    24 FUNC    GLOBAL DEFAULT   13 remque@@GLIBC_2.0
  1607: 000f4010    56 FUNC    GLOBAL DEFAULT   13 __recv_chk@@GLIBC_2.4
  1608: 000ffc80   289 FUNC    GLOBAL DEFAULT   13 inet6_rth_reverse@@GLIBC_2.5
  1609: 00062e40  2212 FUNC    GLOBAL DEFAULT   13 _IO_wfile_seekoff@@GLIBC_2.2
  1610: 000de8b0   111 FUNC    GLOBAL DEFAULT   13 ptrace@@GLIBC_2.0
  1611: 000e97d0    74 FUNC    WEAK   DEFAULT   13 towlower_l@@GLIBC_2.3
  1612: 000fee70    33 FUNC    WEAK   DEFAULT   13 getifaddrs@@GLIBC_2.3
  1613: 0002b2d0   149 FUNC    WEAK   DEFAULT   13 scalbn@@GLIBC_2.0
  1614: 00060bf0    54 FUNC    GLOBAL DEFAULT   13 putwc_unlocked@@GLIBC_2.2
  1615: 00048fe0    42 FUNC    GLOBAL DEFAULT   13 printf_size_info@@GLIBC_2.1
  1616: 0002b4e0    25 FUNC    GLOBAL DEFAULT   13 scalblnf@GLIBC_2.1
  1617: 000fd9c0   140 FUNC    WEAK   DEFAULT   13 if_nametoindex@@GLIBC_2.1
  1618: 00098790    39 FUNC    GLOBAL DEFAULT   13 __wcstold_l@@GLIBC_2.1
  1619: 00091710    50 FUNC    GLOBAL DEFAULT   13 __wcstoll_internal@@GLIBC_2.0
  1620: 001b38a0    48 OBJECT  GLOBAL DEFAULT   33 _res_hconf@@GLIBC_2.2
  1621: 000d4d10    97 FUNC    GLOBAL DEFAULT   13 creat@@GLIBC_2.0
  1622: 000d3a20   101 FUNC    GLOBAL DEFAULT   13 __fxstat@@GLIBC_2.0
  1623: 0011ef30   269 FUNC    GLOBAL DEFAULT   13 _IO_file_close_it@GLIBC_2.0
  1624: 00068c20   365 FUNC    GLOBAL DEFAULT   13 _IO_file_close_it@@GLIBC_2.1
  1625: 0002b840    13 FUNC    GLOBAL DEFAULT   13 scalblnl@GLIBC_2.1
  1626: 000676d0    38 FUNC    GLOBAL DEFAULT   13 _IO_file_close@@GLIBC_2.0
  1627: 0010f9d0   192 FUNC    GLOBAL DEFAULT   13 key_decryptsession_pk@@GLIBC_2.1
  1628: 000749f0    66 IFUNC   GLOBAL DEFAULT   13 strncat@@GLIBC_2.0
  1629: 000dbbf0    44 FUNC    GLOBAL DEFAULT   13 sendfile64@@GLIBC_2.3
  1630: 001b0208     4 OBJECT  GLOBAL DEFAULT   32 __check_rhosts_file@@GLIBC_2.0
  1631: 0003cb90    26 FUNC    GLOBAL DEFAULT   13 wcstoimax@@GLIBC_2.1
  1632: 000e68a0   110 FUNC    WEAK   DEFAULT   13 sendmsg@@GLIBC_2.0
  1633: 000f2bf0   747 FUNC    GLOBAL DEFAULT   13 __backtrace_symbols_fd@@GLIBC_2.1
  1634: 000dd990   181 FUNC    GLOBAL DEFAULT   13 pwritev@@GLIBC_2.10
  1635: 00076f90   148 FUNC    GLOBAL DEFAULT   13 __strsep_g@@GLIBC_2.1.1
  1636: 0002fd90    45 FUNC    WEAK   DEFAULT   13 strtoull@@GLIBC_2.0
  1637: 00061c20   285 FUNC    GLOBAL DEFAULT   13 __wunderflow@@GLIBC_2.2
  1638: 00018de0    39 FUNC    GLOBAL DEFAULT   13 __udivdi3@GLIBC_2.0
  1639: 00066430    14 FUNC    GLOBAL DEFAULT   13 __fwritable@@GLIBC_2.2
  1640: 0011d730   410 FUNC    GLOBAL DEFAULT   13 _IO_fclose@GLIBC_2.0
  1641: 0005ced0   530 FUNC    GLOBAL DEFAULT   13 _IO_fclose@@GLIBC_2.1
  1642: 000dd2b0   231 FUNC    WEAK   DEFAULT   13 ulimit@@GLIBC_2.0
  1643: 0002c880    68 FUNC    GLOBAL DEFAULT   13 __sysv_signal@@GLIBC_2.0
  1644: 000f41a0    51 FUNC    GLOBAL DEFAULT   13 __realpath_chk@@GLIBC_2.4
  1645: 00065b40    41 FUNC    WEAK   DEFAULT   13 obstack_printf@@GLIBC_2.0
  1646: 000628a0  1429 FUNC    GLOBAL DEFAULT   13 _IO_wfile_underflow@@GLIBC_2.2
  1647: 000d3650    53 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_getsigmask@@GLIBC_2.2
  1648: 00060030   104 FUNC    GLOBAL DEFAULT   13 fputwc_unlocked@@GLIBC_2.2
  1649: 0002f710    42 FUNC    GLOBAL DEFAULT   13 drand48@@GLIBC_2.0
  1650: 00122470    17 FUNC    GLOBAL DEFAULT   13 __nss_passwd_lookup@@GLIBC_2.0
  1651: 0002dbf0   733 FUNC    WEAK   DEFAULT   13 qsort_r@@GLIBC_2.8
  1652: 001125e0    28 FUNC    GLOBAL DEFAULT   13 xdr_free@@GLIBC_2.0
  1653: 000f5710    29 FUNC    GLOBAL DEFAULT   13 __obstack_printf_chk@@GLIBC_2.8
  1654: 00064980    51 FUNC    WEAK   DEFAULT   13 fileno@@GLIBC_2.0
  1655: 0011de10    29 FUNC    GLOBAL DEFAULT   13 pclose@GLIBC_2.0
  1656: 00025190    23 FUNC    GLOBAL DEFAULT   13 __isxdigit_l@@GLIBC_2.1
  1657: 00065250    29 FUNC    GLOBAL DEFAULT   13 pclose@@GLIBC_2.1
  1658: 000764e0    57 IFUNC   GLOBAL DEFAULT   13 __bzero@@GLIBC_2.0
  1659: 000f6f90   154 FUNC    GLOBAL DEFAULT   13 sethostent@@GLIBC_2.0
  1660: 000c8d60    39 FUNC    WEAK   DEFAULT   13 re_search@@GLIBC_2.0
  1661: 000ffdd0    35 FUNC    GLOBAL DEFAULT   13 inet6_rth_getaddr@@GLIBC_2.5
  1662: 000b02e0    36 FUNC    GLOBAL DEFAULT   13 __setpgid@@GLIBC_2.0
  1663: 00025790    22 FUNC    GLOBAL DEFAULT   13 __dgettext@@GLIBC_2.0
  1664: 000dddb0   148 FUNC    WEAK   DEFAULT   13 gethostname@@GLIBC_2.0
  1665: 000f1470    68 FUNC    GLOBAL DEFAULT   13 pthread_equal@@GLIBC_2.0
  1666: 000d3ea0    76 FUNC    WEAK   DEFAULT   13 fstatvfs64@@GLIBC_2.1
  1667: 000eab10   139 FUNC    WEAK   DEFAULT   13 sgetspent_r@@GLIBC_2.0
  1668: 000e4150  4628 FUNC    GLOBAL DEFAULT   13 __libc_ifunc_impl_list@@GLIBC_PRIVATE
  1669: 000e54c0   136 FUNC    GLOBAL DEFAULT   13 __clone@@GLIBC_2.0
  1670: 000df870    38 FUNC    WEAK   DEFAULT   13 utimes@@GLIBC_2.0
